timestamp	x	y	r
1743622691.0846155	0	0	0
1743622691.1219807	0	0	0
1743622691.1535108	0	0	0
1743622691.186134	0	0	0
1743622691.221779	0	0	0
1743622691.2536135	0	0	0
1743622691.2888143	0	0	0
1743622691.3213716	0	0	0
1743622691.3531375	0	0	0
1743622691.390024	0	0	0
1743622691.4211047	0	0	0
1743622691.4536853	0	0	0
1743622691.488876	0	0	0
1743622691.521895	0	0	0
1743622691.5534997	0	0	0
1743622691.5897198	0	0	0
1743622691.6212287	0	0	0
1743622691.6553185	0	0	0
1743622691.6897664	0	0	0
1743622691.7216175	0	0	0
1743622691.752984	0	0	0
1743622691.7898052	0	0	0
1743622691.8221302	0	0	0
1743622691.8542023	0	0	0
1743622691.8893735	0	0	0
1743622691.921419	0	0	0
1743622691.9534552	0	0	0
1743622691.9903996	0	0	0
1743622692.0211806	0	0	0
1743622692.0541382	0	0	0
1743622692.0895548	0	0	0
1743622692.1218557	0	0	0
1743622692.1794417	0	0	0
1743622692.2173333	0	0	0
1743622692.2467773	0	0	0
1743622692.2538462	0	0	0
1743622692.2897656	0	0	0
1743622692.3211555	0	0	0
1743622692.3532438	0	0	0
1743622692.388845	0	0	0
1743622692.4211512	0	0	0
1743622692.4530494	0	0	0
1743622692.4895742	0	0	0
1743622692.5212107	0	0	0
1743622692.5530484	0	0	0
1743622692.589356	0	0	0
1743622692.6210032	0	0	0
1743622692.6819656	0	0	0
1743622692.7153828	0	0	0
1743622692.7433987	0	0	0
1743622692.7529988	0	0	0
1743622692.7892606	0	0	0
1743622692.8208532	0	0	0
1743622692.8533618	0	0	0
1743622692.8892493	0	0	0
1743622692.921659	0	0	0
1743622692.9530935	0	0	0
1743622692.9890754	0	0	0
1743622693.0216107	0	0	0
1743622693.0534067	0	0	0
1743622693.0891883	0	0	0
1743622693.1215377	0	0	0
1743622693.1568255	0	0	0
1743622693.1889153	0	0	0
1743622693.2202275	0	0	0
1743622693.2585044	0	0	0
1743622693.2891557	0	0	0
1743622693.3220694	0	0	0
1743622693.357787	0	0	0
1743622693.390022	0	0	0
1743622693.421414	0	0	0
1743622693.457615	0	0	0
1743622693.489701	0	0	0
1743622693.522459	0	0	0
1743622693.5580764	0	0	0
1743622693.5897005	0	0	0
1743622693.621142	0	0	0
1743622693.658637	0	0	0
1743622693.6896615	0	0	0
1743622693.7224576	0	0	0
1743622693.7570465	0	0	0
1743622693.7895684	0	0	0
1743622693.821748	0	0	0
1743622693.8581865	0	0	0
1743622693.8889592	0	0	0
1743622693.922155	0	0	0
1743622693.9579182	0	0	0
1743622693.9901574	0	0	0
1743622694.0220373	0	0	0
1743622694.057872	0	0	0
1743622694.0897055	0	0	0
1743622694.1228	0	0	0
1743622694.1569457	0	0	0
1743622694.189929	0	0	0
1743622694.2215614	0	0	0
1743622694.2576535	0	0	0
1743622694.2897227	0	0	0
1743622694.3213217	0	0	0
1743622694.3578517	0	0	0
1743622694.3893383	0	0	0
1743622694.4215612	0	0	0
1743622694.457924	0	0	0
1743622694.4896116	0	0	0
1743622694.522004	0	0	0
1743622694.5571399	0	0	0
1743622694.5896833	0	0	0
1743622694.620655	0	0	0
1743622694.6979492	0	0	0
1743622694.7363005	0	0	0
1743622694.7553096	0	0	0
1743622694.7607687	0	0	0
1743622694.7906716	0	0	0
1743622694.8213253	0	0	0
1743622694.858316	0	0	0
1743622694.8894625	0	0	0
1743622694.9221506	0	0	0
1743622694.957796	0	0	0
1743622694.990513	0	0	0
1743622695.0257726	0	0	0
1743622695.059033	0	0	0
1743622695.0893269	0	0	0
1743622695.1258662	0	0	0
1743622695.177075	0	0	0
1743622695.1900678	0	0	0
1743622695.225959	0	0	0
1743622695.2583272	0	0	0
1743622695.2892463	0	0	0
1743622695.3254273	0	0	0
1743622695.389331	0	0	0
1743622695.4321382	0	0	0
1743622695.464254	0	0	0
1743622695.4824781	0	0	0
1743622695.4928508	0	0	0
1743622695.561647	0	0	0
1743622695.5978541	0	0	0
1743622695.6459696	0	0	0
1743622695.6669202	0	0	0
1743622695.7006574	0	0	0
1743622695.7272317	0	0	0
1743622695.7554953	0	0	0
1743622695.8006916	0	0	0
1743622695.8429456	0	0	0
1743622695.8836539	0	0	0
1743622695.9152665	0	0	0
1743622695.9528325	0	0	0
1743622695.9996138	0	0	0
1743622696.0306618	0	0	0
1743622696.0718899	0	0	0
1743622696.1105075	0	0	0
1743622696.146484	0	0	0
1743622696.1605117	0	0	0
1743622696.189277	0	0	0
1743622696.2200735	0	0	0
1743622696.2576935	0	0	0
1743622696.301337	0	0	0
1743622696.345008	0	0	0
1743622696.3892748	0	0	0
1743622696.4422858	0	0	0
1743622696.4756107	0	0	0
1743622696.5129764	0	0	0
1743622696.5348818	0	0	0
1743622696.574325	0	0	0
1743622696.5880322	0	0	0
1743622696.6174538	0	0	0
1743622696.639661	0	0	0
1743622696.645449	0	0	0
1743622696.650643	0	0	0
1743622696.6820962	166.5	298.5	34.099998474121094
1743622696.7257779	0	0	0
1743622696.7666295	0	0	0
1743622696.8000968	0	0	0
1743622696.8359308	0	0	0
1743622696.8694987	0	0	0
1743622696.9107506	0	0	0
1743622696.950271	0	0	0
1743622696.9822788	0	0	0
1743622697.0109508	0	0	0
1743622697.0473602	0	0	0
1743622697.0815413	0	0	0
1743622697.12287	0	0	0
1743622697.1536546	0	0	0
1743622697.2051008	0	0	0
1743622697.2585056	0	0	0
1743622697.3171122	0	0	0
1743622697.3610122	0	0	0
1743622697.4059558	0	0	0
1743622697.4304125	0	0	0
1743622697.4697645	0	0	0
1743622697.512033	0	0	0
1743622697.5324059	0	0	0
1743622697.5376914	0	0	0
1743622697.5443728	0	0	0
1743622697.549977	0	0	0
1743622697.5574162	0	0	0
1743622697.5933807	0	0	0
1743622697.6262276	0	0	0
1743622697.6577094	0	0	0
1743622697.7250268	0	0	0
1743622697.7620068	0	0	0
1743622697.8016493	0	0	0
1743622697.8155062	0	0	0
1743622697.8262708	0	0	0
1743622697.857077	0	0	0
